id,customer_id,create_timestamp,name,name_lower,description,archiving_timestamp
430,44,2017-10-02 22:52:21,0000-NDA 2017 - Initiation,0000-nda 2017 - initiation,,
431,1,2017-10-02 22:57:28,0178-Mobile App - Pulse Enhancement,0178-mobile app - pulse enhancement,,
432,41,2017-10-05 02:50:27,0002 - XYZTOBENAMED,0002 - xyztobenamed,,
433,8,2017-10-10 19:53:56,0001 - Symposium MSTR 2017,0001 - symposium mstr 2017,,
434,1,2017-10-11 21:11:27,0172 - Kana 2 Digitek Ph02,0172 - kana 2 digitek ph02,,
435,1,2017-10-12 17:19:08,0166 - BI Enhancement Program (Darryl),0166 - bi enhancement program (darryl),,
436,1,2017-10-12 18:26:57,0168-BIG Program (MDR - RB) – T3 Ph2,0168-big program (mdr - rb) – t3 ph2,,
437,1,2017-10-12 18:27:26,0168-BIG Program (MDR - RB) - Lemonade,0168-big program (mdr - rb) - lemonade,,
438,1,2017-10-12 19:14:11,0167-Big Data Program - Big Data Ph05,0167-big data program - big data ph05,,
439,1,2017-10-12 20:38:10,0167-Big Data Program - Download & Go,0167-big data program - download & go,,
440,1,2017-10-12 20:38:35,0167- Big Data Program - FoNSE Aliant,0167- big data program - fonse aliant,,
441,1,2017-10-12 20:39:00,0167-Big Data Program - eChat Virgin Shop,0167-big data program - echat virgin shop,,
442,1,2017-10-13 13:23:55,0161 - BI Enhancements Program (Sam),0161 - bi enhancements program (sam),,
443,1,2017-10-13 13:34:33,0160 - Omnia Program (Igor),0160 - omnia program (igor),,
444,1,2017-10-13 13:45:47,0165-BI SAS ETL Optimization,0165-bi sas etl optimization,,
445,1,2017-10-13 14:44:30,0156-BIG Program (MDR-MM) - Nebula,0156-big program (mdr-mm) - nebula,,
446,1,2017-10-13 18:31:22,0148-PULSE Delivery (SA),0148-pulse delivery (sa),,
447,1,2017-10-13 19:19:26,0142 - BIG Program (MDR-OS) EDW Datastage Upgrade,0142 - big program (mdr-os) edw datastage upgrade,,
448,1,2017-10-16 20:56:19,0151-TH - MSTR Upgrade (10.2),0151-th - mstr upgrade (10.2),,
449,1,2017-10-17 13:22:16,0151-BIG Data Program (JB - LJ) OneSource Upgrade,0151-big data program (jb - lj) onesource upgrade,,
450,1,2017-10-17 14:00:33,0173-EDW Expansion - Fix Bid Mandate,0173-edw expansion - fix bid mandate,,
451,1,2017-10-17 16:46:38,0174-Kana 2 Digitek Ph02,0174-kana 2 digitek ph02,,
452,1,2017-10-18 02:35:53,0167-Big Data Program - OneApp,0167-big data program - oneapp,,
453,1,2017-10-19 14:24:41,0151-Big Data Program - FoNSE First Login,0151-big data program - fonse first login,,
454,1,2017-10-19 14:30:31,0167-Big Data Program - FoNSE First Login,0167-big data program - fonse first login,,
455,1,2017-10-19 14:38:23,0152-Big Data 2017 (JB) - FoNSE First Login,0152-big data 2017 (jb) - fonse first login,,
456,8,2017-10-20 21:13:16,0001-Fixing CEDW,0001-fixing cedw,,
457,1,2017-10-24 13:34:35,0177-BIG Program (MK) Multiline Offer Control,0177-big program (mk) multiline offer control,,
458,1,2017-10-26 17:30:31,0167 - SAS Apollo Expansion 2017,0167 - sas apollo expansion 2017,,
459,1,2017-10-27 14:57:50,0179 - Cross LOB Sales (Roman),0179 - cross lob sales (roman),,
460,1,2017-10-27 16:41:20,0140 - BIG Program (MDR - AE) - BRSB Asset Tracking,0140 - big program (mdr - ae) - brsb asset tracking,,
461,1,2017-10-27 16:42:23,0172 - BIG Program (MDR - AH) - BRSB Asset Tracking,0172 - big program (mdr - ah) - brsb asset tracking,,
462,1,2017-10-27 16:43:42,0172 - BIG Program (MDR - AH) - NAG Feed to Truecomp,0172 - big program (mdr - ah) - nag feed to truecomp,,
463,1,2017-10-27 16:56:57,0174 - BIG Program (MDR-KJ) - IFRS EDW Expansion,0174 - big program (mdr-kj) - ifrs edw expansion,,
464,1,2017-10-27 17:12:00,0181-BIG EDW Program IFRS (ML),0181-big edw program ifrs (ml),,
465,1,2017-10-27 18:10:40,0177-BIG Program (MDR - MK) CASL Implied and Express Consent,0177-big program (mdr - mk) casl implied and express consent,,
466,1,2017-10-27 18:13:37,0177-BIG Program (MK) CSMFII Evolution,0177-big program (mk) csmfii evolution,,
467,1,2017-10-27 18:39:36,0182-BIG EDW Program IFRS (IM),0182-big edw program ifrs (im),,
468,1,2017-10-27 19:09:13,0207 - Big Data Program - MediaFirst,0207 - big data program - mediafirst,,
469,1,2017-10-27 19:21:10,0184 - BIG Program (MDR-OS) EDW Datastage Upgrade,0184 - big program (mdr-os) edw datastage upgrade,,
470,1,2017-10-27 19:59:42,0185 - BIG Program (MDR - BG) - WOM Phase 2.1,0185 - big program (mdr - bg) - wom phase 2.1,,
471,44,2017-10-30 13:49:29,0001 - Bell Media Bond Ph 0 & 1,0001 - bell media bond ph 0 & 1,,
472,45,2017-11-01 14:20:07,0000-Assessments,0000-assessments,,
473,1,2017-11-01 15:41:01,0180-Omnia Program,0180-omnia program,,
474,45,2017-11-01 16:56:27,0000 - Assessments v2,0000 - assessments v2,,
475,45,2017-11-01 16:57:06,0000-Test,0000-test,,
476,8,2017-11-07 21:04:01,0001-Demo Lines Between Nodes,0001-demo lines between nodes,,
477,1,2017-11-08 21:32:40,0152-Big Data 2017 (JB) - Dark TV Reporting,0152-big data 2017 (jb) - dark tv reporting,,
478,1,2017-11-17 20:06:29,0152-Big Data 2017 (JB)  - FoNSE Android TV project,0152-big data 2017 (jb)  - fonse android tv project,,
479,1,2017-11-20 15:50:48,0163-PULSE Delivery (JK),0163-pulse delivery (jk),,
481,1,2017-11-28 17:16:16,0174 - BIG Program (MDR-KJ) - BI360 Security Assessment,0174 - big program (mdr-kj) - bi360 security assessment,,
482,1,2017-11-28 17:20:14,0174 - BIG Program (MDR-KJ) - T3-Ph02,0174 - big program (mdr-kj) - t3-ph02,,
483,1,2017-12-01 16:59:02,0168 - BIG Program (MDR - RB) BRSB Asset Tracking,0168 - big program (mdr - rb) brsb asset tracking,,
484,1,2017-12-01 17:24:01,0182 - BIG Program (MDR) DBS Reporting project (Inna),0182 - big program (mdr) dbs reporting project (inna),,
485,1,2017-12-01 17:29:39,0182 - BIG Program (MDR - IM) IFRS R1,0182 - big program (mdr - im) ifrs r1,,
486,1,2017-12-01 17:32:03,0182 - BIG Program (MDR-IM) Lemonade,0182 - big program (mdr-im) lemonade,,
487,1,2017-12-01 18:54:36,0167-Big Data TV Program - FonSE Android TV,0167-big data tv program - fonse android tv,,
489,1,2017-12-01 20:55:45,0190-BIG Program (JD-LJ) - eChat Virgin Shop,0190-big program (jd-lj) - echat virgin shop,,
490,1,2017-12-01 20:57:45,0190-Big Data TV Program - FonSE Android TV,0190-big data tv program - fonse android tv,,
492,1,2017-12-05 16:35:09,0189-Big Data 2017 (JB) - FoNSE First Login,0189-big data 2017 (jb) - fonse first login,,
493,1,2017-12-05 17:26:32,0183-BIG Program (MDR - AE) - IFRS Project,0183-big program (mdr - ae) - ifrs project,,
494,1,2017-12-05 19:32:35,0190-BIG Program (JD-LJ) - Price Increase on Bill Cycle,0190-big program (jd-lj) - price increase on bill cycle,,
495,1,2017-12-05 19:33:59,0190-Download & Go (JB),0190-download & go (jb),,
496,1,2017-12-05 19:37:59,0190-Big Data Program - FoNSE First Login,0190-big data program - fonse first login,,
497,1,2017-12-05 21:40:28,0190-OneSource (JB),0190-onesource (jb),,
498,1,2017-12-06 15:35:20,0191-BIG Program (MDR - AH) - BRSB Asset Tracking,0191-big program (mdr - ah) - brsb asset tracking,,
499,1,2017-12-06 15:40:19,0191-BIG Program (MDR - AH) - NAG Feed to Truecomp,0191-big program (mdr - ah) - nag feed to truecomp,,
500,1,2017-12-06 15:49:48,0191-Kana 2 Digitek Ph02,0191-kana 2 digitek ph02,,
501,1,2017-12-06 16:07:12,0185-BIG Program (MDR - BG) - NBA Phase 1 R2,0185-big program (mdr - bg) - nba phase 1 r2,,
502,1,2017-12-06 16:10:50,0185 - BIG Program (MDR - BG) - Flex rating,0185 - big program (mdr - bg) - flex rating,,
503,1,2017-12-06 16:37:43,0188-Field (JB),0188-field (jb),,
504,1,2017-12-06 16:38:38,0188-Flex Rating Ph1 (JB),0188-flex rating ph1 (jb),,
505,1,2017-12-06 16:40:13,0188-Dark TV (JB),0188-dark tv (jb),,
506,1,2017-12-06 17:37:56,0181-BIG Program (MDR - ML) - CRTC WCOC,0181-big program (mdr - ml) - crtc wcoc,,
507,1,2017-12-06 17:38:37,0181-BIG Program (MDR - ML) - IFRS,0181-big program (mdr - ml) - ifrs,,
508,1,2017-12-06 18:08:41,0184 - BIG Program (MDR-OS) - IFRS Project,0184 - big program (mdr-os) - ifrs project,,
509,1,2017-12-06 18:57:13,0190-Big Data 2017 (JB) - Media First,0190-big data 2017 (jb) - media first,,
510,1,2017-12-06 19:27:40,0189-Big Data 2017 (JB) - Download & Go,0189-big data 2017 (jb) - download & go,,
511,1,2017-12-06 19:28:18,0189-Big Data 2017 (JB) - eChat,0189-big data 2017 (jb) - echat,,
512,1,2017-12-06 19:29:36,0189-Big Data 2017 (JB) - Media First,0189-big data 2017 (jb) - media first,,
513,1,2017-12-06 19:30:18,0189-Big Data 2017 (JB) - Dark TV Reporting,0189-big data 2017 (jb) - dark tv reporting,,
514,1,2017-12-06 20:01:56,0189-Big Data 2017 (JB) - FoNSE Android TV project,0189-big data 2017 (jb) - fonse android tv project,,
515,1,2017-12-06 20:51:53,0188-BIG Program (LR - SA) - Price Increase,0188-big program (lr - sa) - price increase,,
516,1,2017-12-06 21:33:36,0188-BIG Program (LR - SA) - WOM Phase 2 R1,0188-big program (lr - sa) - wom phase 2 r1,,
517,1,2017-12-06 21:46:32,0188-BIG Program (LR - SA) - NBA Phase 1 R2,0188-big program (lr - sa) - nba phase 1 r2,,
518,1,2017-12-06 22:01:52,0188-BIG Program (LR - SA) - One Bill Modernization,0188-big program (lr - sa) - one bill modernization,,
519,1,2017-12-06 22:07:09,0188-PCCS Program - PCCS Ph02,0188-pccs program - pccs ph02,,
520,1,2017-12-07 14:41:31,0194-FoNSE D&G & Android TV (KA),0194-fonse d&g & android tv (ka),,
521,14,2017-12-11 14:22:15,0011-MicroStrategy Assistance,0011-microstrategy assistance,,
522,1,2017-12-11 15:28:20,0178-Mobile App - Pulse Enhancement (CL1),0178-mobile app - pulse enhancement (cl1),,
523,46,2017-12-11 21:36:32,0001-GeoDash POC - Services,0001-geodash poc - services,,
524,43,2017-12-15 21:33:19,0000-QB Upgrade to 2018,0000-qb upgrade to 2018,,
525,1,2017-12-18 16:40:08,0195-BIG Program - Blueprints Ph02,0195-big program - blueprints ph02,,
526,1,2017-12-20 16:13:26,0178 - MSTR Evolution,0178 - mstr evolution,,
527,1,2018-01-05 13:58:13,0174 - BIG Program (MDR-KJ) - AT&T Shared IMSI,0174 - big program (mdr-kj) - at&t shared imsi,,
528,25,2018-01-05 22:10:29,0006 - Ad Hoc Support - Phase 5,0006 - ad hoc support - phase 5,,
529,1,2018-01-08 22:26:17,0189 - Big Data Ph05,0189 - big data ph05,,
530,26,2018-01-10 14:51:15,0002 - Environment migration,0002 - environment migration,,
531,1,2018-01-10 21:36:30,0181 - BIG Program (MDR - ML) - AT&T Shared IMSI,0181 - big program (mdr - ml) - at&t shared imsi,,
532,1,2018-01-11 19:06:16,0200 - BIG Program (LR - SA) - NBA Phase 1 R2,0200 - big program (lr - sa) - nba phase 1 r2,,
533,1,2018-01-18 18:42:46,0191 - CASL Cleanup Automation,0191 - casl cleanup automation,,
534,1,2018-01-18 20:14:18,0188 - Pulse Security (LR),0188 - pulse security (lr),,
535,1,2018-01-18 21:56:45,0156 - BIG Program (MDR-OS) - IFRS Project,0156 - big program (mdr-os) - ifrs project,,
536,1,2018-01-18 22:36:26,0177 - CDC Compatibility with Oracle 12 POC,0177 - cdc compatibility with oracle 12 poc,,
537,1,2018-01-22 13:40:17,0188 - Dynamic Customers TV Channels Subscription (LR),0188 - dynamic customers tv channels subscription (lr),,
538,1,2018-01-25 20:52:14,0199 - Horizon (Field Services),0199 - horizon (field services),,
539,1,2018-01-26 15:42:28,0190 - FoNSE Enhancement - Roadrunner,0190 - fonse enhancement - roadrunner,,
540,1,2018-01-26 16:11:36,0194 - IT Pulse,0194 - it pulse,,
541,26,2018-01-28 16:35:20,0002 - GeoDash v4.1.4,0002 - geodash v4.1.4,,
542,1,2018-01-30 14:12:09,0200 - MediaFirst & FoNSE Dev,0200 - mediafirst & fonse dev,,
543,1,2018-01-30 14:21:27,0200 - Competitive Insights,0200 - competitive insights,,
544,1,2018-01-30 15:02:56,0200 - BIG Program (LR - SA) - WOM Phase 2 R1,0200 - big program (lr - sa) - wom phase 2 r1,,
545,1,2018-01-30 15:18:03,"0200 - MediaFirst, Big Data Infra (JB - AS)","0200 - mediafirst, big data infra (jb - as)",,
546,1,2018-01-30 15:54:22,0174 - Teradata Database SW currency upgrade,0174 - teradata database sw currency upgrade,,
547,1,2018-01-30 16:08:23,0177 - Cross BU BRS Opt-In0,0177 - cross bu brs opt-in0,,
548,1,2018-01-30 16:23:32,0156 - Competitive Insight,0156 - competitive insight,,
549,1,2018-01-31 22:48:24,0200 - FoNSE Account Stacking,0200 - fonse account stacking,,
